carat,cut,color,clarity,depth,table,price,x,y,z,xy,predictions
1.26,Premium,D,SI2,61.9,58.0,5412,6.88,6.81,4.24,1.0102790014684289,6217.4
1.0,Very Good,E,SI1,63.7,55.0,5413,6.35,6.4,4.06,0.9921874999999999,5722.3
1.06,Very Good,H,VS2,60.7,59.0,5415,6.56,6.63,4.0,0.9894419306184011,5486.3
1.01,Good,H,VS1,63.8,59.0,5416,6.3,6.34,4.03,0.9936908517350158,5454.7
1.01,Very Good,E,SI1,62.8,59.0,5416,6.41,6.45,4.04,0.993798449612403,5305.9
1.01,Premium,H,VS1,61.1,58.0,5416,6.45,6.48,3.95,0.9953703703703703,5448.5
1.01,Ideal,F,SI1,62.7,55.0,5416,6.45,6.4,4.03,1.0078125,5486.6
1.5,Good,H,SI2,63.8,57.0,5416,7.21,7.14,4.58,1.0098039215686274,5874.4
1.04,Premium,H,VS2,62.7,61.0,5416,6.48,6.44,4.05,1.0062111801242235,5040.0
1.04,Ideal,H,VS2,59.3,57.0,5416,6.64,6.58,3.92,1.0091185410334347,5313.7
1.03,Ideal,H,SI1,61.1,56.0,5418,6.5,6.53,3.98,0.9954058192955589,5455.3
1.03,Ideal,H,SI1,61.7,57.0,5418,6.47,6.53,4.01,0.9908116385911179,5280.3
1.01,Good,G,VS2,64.4,58.0,5418,6.23,6.31,4.04,0.9873217115689383,5471.3
1.29,Premium,H,SI2,61.0,57.0,5418,7.13,6.95,4.31,1.0258992805755396,5342.6
1.28,Ideal,I,SI2,61.7,59.0,5419,6.96,6.92,4.28,1.0057803468208093,5387.3
1.08,Premium,D,SI1,61.6,56.0,5419,6.64,6.57,4.07,1.0106544901065448,5481.2
1.0,Good,F,VS2,63.1,56.0,5420,6.27,6.31,3.97,0.993660855784469,5779.4
1.46,Premium,G,SI2,62.8,52.0,5421,7.31,7.27,4.58,1.0055020632737277,6538.2
1.3,Premium,G,SI2,61.8,57.0,5421,7.02,6.94,4.32,1.0115273775216138,5563.8
1.09,Ideal,I,VS2,61.9,56.0,5421,6.62,6.67,4.09,0.9925037481259371,5517.6
1.21,Premium,H,SI2,62.6,61.0,5421,6.75,6.7,4.21,1.007462686567164,4763.9
1.21,Premium,I,SI1,59.3,59.0,5421,6.98,6.95,4.13,1.0043165467625899,5201.8
1.21,Ideal,J,VS1,62.3,55.0,5421,6.86,6.81,4.26,1.0073421439060206,5376.3
1.21,Premium,I,SI1,62.1,56.0,5421,6.92,6.76,4.25,1.0236686390532546,5249.5
1.01,Very Good,D,SI1,60.7,58.0,5422,6.49,6.45,3.93,1.006201550387597,5484.5
0.81,Very Good,D,VVS2,63.9,56.0,5423,5.79,5.91,3.74,0.9796954314720812,3906.8
1.17,Ideal,H,SI2,62.4,53.0,5423,6.74,6.76,4.21,0.9970414201183433,5528.4
1.02,Very Good,E,SI1,60.6,59.0,5424,6.47,6.49,3.93,0.9969183359013867,5362.6
1.1,Ideal,H,SI1,61.4,55.0,5424,6.68,6.7,4.11,0.9970149253731343,5715.9
1.07,Premium,H,VS2,62.1,59.0,5424,6.56,6.52,4.06,1.0061349693251533,5288.6
1.14,Premium,G,SI1,62.7,58.0,5424,6.68,6.63,4.17,1.0075414781297134,5264.9
1.02,Ideal,D,SI2,61.7,58.0,5426,6.41,6.49,3.98,0.987673343605547,5356.3
1.02,Ideal,G,SI1,62.1,55.0,5426,6.46,6.49,4.02,0.9953775038520801,5397.7
1.02,Ideal,H,VS2,62.0,57.0,5426,6.43,6.4,3.98,1.0046875,5448.7
1.02,Premium,H,VS2,61.7,58.0,5426,6.45,6.41,3.97,1.0062402496099845,5444.6
1.24,Very Good,J,VS1,59.1,62.0,5427,7.06,7.04,4.17,1.002840909090909,5453.3
1.27,Premium,F,SI2,61.0,61.0,5428,7.01,6.95,4.26,1.0086330935251797,5095.2
1.11,Ideal,G,SI1,62.6,57.0,5428,6.64,6.56,4.13,1.0121951219512195,5254.6
1.09,Ideal,H,SI1,60.9,55.0,5428,6.72,6.69,4.08,1.0044843049327354,5628.4
1.02,Premium,E,SI1,62.8,58.0,5429,6.45,6.39,4.03,1.0093896713615025,5501.2
1.31,Good,H,SI2,64.1,57.0,5429,6.9,6.84,4.41,1.0087719298245614,5653.9
1.21,Premium,G,SI2,60.3,58.0,5430,6.9,6.96,4.18,0.9913793103448276,5360.2
1.02,Very Good,F,SI1,59.4,60.0,5430,6.48,6.59,3.88,0.9833080424886192,5432.8
2.15,Fair,J,I1,65.5,57.0,5430,8.01,7.95,5.23,1.0075471698113208,5906.8
1.01,Ideal,G,SI1,63.1,53.0,5430,6.36,6.42,4.03,0.9906542056074767,4986.1
0.91,Fair,E,VVS2,63.1,55.0,5430,6.13,6.0,3.83,1.0216666666666667,5459.2
1.01,Premium,E,SI1,62.4,59.0,5430,6.38,6.35,3.97,1.004724409448819,5412.2
1.01,Fair,D,SI1,64.7,57.0,5430,6.33,6.25,4.07,1.0128,5313.3
1.01,Premium,E,VS2,62.3,59.0,5430,6.38,6.33,3.96,1.0078988941548184,5701.4
1.01,Good,E,VS2,63.8,59.0,5430,6.26,6.22,3.98,1.0064308681672025,5681.4
1.22,Good,I,VS2,57.2,60.0,5431,7.07,7.01,4.03,1.008559201141227,5700.2
1.21,Premium,J,VVS2,61.7,60.0,5431,6.82,6.85,4.22,0.9956204379562045,5531.3
0.91,Ideal,E,SI1,62.3,55.0,5431,6.2,6.23,3.87,0.9951845906902086,5007.1
1.02,Premium,H,VS2,60.2,62.0,5432,6.54,6.46,3.91,1.0123839009287925,5244.6
1.01,Very Good,H,SI1,62.9,56.0,5433,6.34,6.41,4.01,0.9890795631825272,5247.2
1.01,Very Good,H,SI1,61.2,60.0,5433,6.41,6.44,3.93,0.9953416149068323,4884.3
1.05,Premium,E,SI1,61.2,58.0,5433,6.57,6.53,4.01,1.006125574272588,5482.1
1.15,Premium,H,SI1,62.0,58.0,5433,6.77,6.71,4.18,1.0089418777943369,5256.2
1.11,Premium,H,SI1,62.5,58.0,5433,6.64,6.61,4.14,1.004538577912254,5360.3
1.11,Premium,H,SI1,61.1,60.0,5433,6.68,6.62,4.06,1.0090634441087614,5233.2
1.26,Premium,H,SI2,60.9,57.0,5434,7.03,6.96,4.26,1.010057471264368,5638.2
1.06,Very Good,G,SI1,61.3,60.0,5435,6.53,6.55,4.01,0.9969465648854963,5235.2
1.07,Ideal,F,SI1,59.4,57.0,5436,6.73,6.67,3.98,1.0089955022488757,5266.1
1.05,Ideal,E,SI1,62.1,57.0,5436,6.48,6.5,4.03,0.996923076923077,5405.3
1.07,Premium,F,SI1,62.5,59.0,5436,6.57,6.52,4.09,1.0076687116564418,5377.2
1.22,Ideal,G,SI2,62.9,56.0,5436,6.86,6.78,4.29,1.0117994100294985,5578.6
1.22,Premium,G,SI2,58.3,61.0,5436,7.0,6.92,4.06,1.0115606936416186,5250.8
1.01,Ideal,E,SI2,61.5,55.0,5437,6.44,6.51,3.98,0.9892473118279571,4612.6
1.33,Premium,H,SI2,61.0,59.0,5437,7.1,7.06,4.32,1.0056657223796035,6016.1
1.05,Very Good,G,SI1,60.2,58.0,5438,6.57,6.61,3.97,0.9939485627836611,5203.9
1.3,Premium,J,SI1,61.8,59.0,5438,6.99,6.95,4.31,1.0057553956834533,5279.7
1.11,Good,G,SI2,59.7,61.0,5438,6.72,6.69,4.0,1.0044843049327354,4719.1
0.9,Premium,E,VS1,59.4,59.0,5438,6.31,6.28,3.74,1.0047770700636942,5197.1
1.01,Ideal,G,VS2,61.7,57.0,5439,6.44,6.49,3.99,0.9922958397534669,5996.8
0.9,Ideal,E,VS2,62.0,59.0,5439,6.17,6.21,3.84,0.9935587761674718,5256.2
1.08,Ideal,G,SI1,61.7,56.0,5439,6.6,6.63,4.08,0.995475113122172,5581.7
1.19,Premium,I,VS2,61.7,57.0,5439,6.84,6.77,4.2,1.0103397341211227,5092.0
1.11,Premium,H,SI1,58.8,59.0,5439,6.79,6.74,3.98,1.0074183976261126,5079.7
1.27,Ideal,J,VS2,61.5,57.0,5442,6.93,6.98,4.28,0.992836676217765,5478.8
1.01,Good,D,SI1,63.8,58.0,5443,6.34,6.38,4.06,0.9937304075235109,5332.0
1.01,Premium,D,SI1,62.6,58.0,5443,6.33,6.44,4.0,0.982919254658385,5434.2
1.01,Good,D,SI1,61.7,62.0,5443,6.3,6.34,3.9,0.9936908517350158,5463.2
1.01,Ideal,D,SI1,61.2,57.0,5443,6.44,6.47,3.95,0.9953632148377126,5489.8
1.01,Very Good,D,SI1,62.9,59.0,5443,6.39,6.43,4.03,0.9937791601866252,5443.0
1.01,Good,D,SI1,63.1,60.0,5443,6.32,6.39,4.01,0.9890453834115807,5391.9
1.01,Good,D,SI1,61.8,60.0,5443,6.35,6.37,3.93,0.9968602825745683,5467.3
1.01,Very Good,D,SI1,61.6,60.0,5443,6.43,6.47,3.97,0.9938176197836167,5535.5
1.2,Very Good,H,SI1,63.5,58.0,5443,6.69,6.73,4.26,0.9940564635958395,5600.7
1.24,Ideal,J,VS2,62.3,56.0,5443,6.84,6.91,4.28,0.9898697539797394,5714.8
1.24,Ideal,E,SI2,59.2,55.0,5444,7.05,7.03,4.17,1.0028449502133712,5411.4
1.24,Very Good,I,VS1,61.4,63.0,5444,6.89,6.88,4.23,1.001453488372093,5993.8
1.07,Ideal,G,SI1,61.9,55.0,5444,6.62,6.57,4.08,1.0076103500761036,5395.4333333333325
1.0,Premium,E,SI1,60.7,59.0,5445,6.38,6.41,3.88,0.9953198127925117,5476.2
1.0,Premium,E,SI1,62.6,60.0,5445,6.3,6.35,3.97,0.9921259842519685,5289.6
1.0,Premium,E,SI1,61.9,60.0,5445,6.37,6.46,3.97,0.9860681114551084,5355.5
1.06,Very Good,E,SI1,63.7,55.0,5445,6.45,6.49,4.12,0.9938366718027735,5661.1
1.2,Fair,F,SI2,63.4,60.0,5445,6.56,6.65,4.19,0.9864661654135337,5445.0
1.03,Ideal,G,SI1,60.5,55.0,5445,6.59,6.54,3.97,1.007645259938838,5389.733333333333
1.31,Premium,J,SI1,59.4,60.0,5446,7.06,7.12,4.21,0.9915730337078651,5445.3
1.31,Good,I,SI2,63.6,55.1,5446,6.92,6.98,4.42,0.991404011461318,5694.3
1.04,Very Good,H,VS2,60.9,58.0,5447,6.5,6.6,3.99,0.9848484848484849,5490.9
1.12,Very Good,E,SI1,58.8,61.0,5447,6.74,6.8,3.98,0.9911764705882353,5267.9
1.37,Good,I,VS2,64.1,58.0,5449,6.92,6.9,4.43,1.0028985507246375,5829.9
1.11,Premium,H,VS2,61.7,58.0,5450,6.64,6.69,4.11,0.9925261584454409,5673.8
1.11,Very Good,H,VS2,62.4,58.0,5450,6.57,6.69,4.14,0.9820627802690582,5547.0
1.31,Very Good,J,SI1,62.3,55.0,5450,6.98,7.02,4.36,0.9943019943019944,5446.4
0.9,Ideal,E,SI1,62.0,56.0,5450,6.18,6.2,3.84,0.996774193548387,5398.7
1.2,Very Good,D,SI2,62.6,57.0,5451,6.74,6.84,4.25,0.9853801169590644,5646.3
1.18,Very Good,I,VS1,62.2,57.0,5451,6.72,6.76,4.19,0.9940828402366864,5469.7
1.12,Ideal,G,SI1,62.0,55.0,5451,6.65,6.68,4.13,0.9955089820359282,5691.2
1.04,Very Good,G,VS2,61.4,63.0,5451,6.55,6.51,4.01,1.0061443932411673,5867.7
1.24,Ideal,J,VS2,62.8,56.0,5451,6.83,6.8,4.28,1.0044117647058823,5292.8
1.21,Very Good,J,VS1,62.6,57.0,5452,6.71,6.8,4.23,0.986764705882353,5506.0
1.21,Very Good,I,SI1,62.9,55.0,5452,6.69,6.76,4.23,0.9896449704142013,5378.1
1.18,Ideal,G,SI2,60.5,55.0,5452,6.9,6.85,4.16,1.0072992700729928,5331.3
0.92,Very Good,E,VS1,60.9,61.0,5453,6.22,6.25,3.8,0.9952,5424.5
1.07,Premium,G,SI1,61.6,58.0,5453,6.6,6.56,4.05,1.0060975609756098,5291.7
1.07,Ideal,G,SI1,60.2,57.0,5453,6.7,6.59,4.0,1.0166919575113809,5473.0
1.16,Premium,H,SI1,61.2,58.0,5454,6.76,6.81,4.15,0.9926578560939795,5464.0
1.02,Premium,H,VS2,62.4,58.0,5454,6.43,6.39,4.0,1.0062597809076683,5451.2
1.27,Very Good,J,VS2,61.8,60.0,5455,6.9,6.94,4.28,0.9942363112391931,5177.3
1.03,Very Good,I,VS1,62.9,53.0,5455,6.45,6.5,4.07,0.9923076923076923,5135.2
1.02,Very Good,H,SI1,61.0,59.0,5455,6.48,6.53,3.97,0.992343032159265,5041.6
1.27,Ideal,J,SI1,61.4,57.0,5455,6.97,7.0,4.29,0.9957142857142857,5535.7
1.02,Premium,F,SI1,61.0,59.0,5455,6.58,6.47,3.98,1.017001545595054,5421.3
1.08,Ideal,I,VS2,61.8,54.0,5455,6.6,6.57,4.07,1.004566210045662,5225.1
1.24,Very Good,I,SI1,60.4,58.0,5456,6.95,7.02,4.22,0.9900284900284901,5557.4
1.06,Very Good,H,VS1,62.2,59.0,5456,6.47,6.52,4.04,0.9923312883435583,5663.3
1.02,Very Good,E,SI1,63.2,60.0,5456,6.33,6.42,4.03,0.985981308411215,5384.3
1.12,Ideal,D,SI2,62.6,57.0,5456,6.61,6.65,4.15,0.9939849624060151,5424.2
1.11,Ideal,H,SI1,62.3,55.0,5456,6.7,6.65,4.16,1.0075187969924813,5446.7
1.11,Ideal,H,SI1,61.6,56.0,5456,6.69,6.65,4.11,1.006015037593985,5433.2
1.21,Very Good,I,SI1,60.6,56.0,5457,6.89,6.97,4.2,0.9885222381635581,5461.4
1.05,Ideal,F,SI1,62.0,55.0,5457,6.5,6.54,4.04,0.9938837920489296,5495.3
1.12,Ideal,H,SI1,60.7,56.0,5457,6.74,6.7,4.08,1.0059701492537314,5491.3
1.13,Ideal,E,SI2,62.2,56.0,5457,6.7,6.66,4.16,1.006006006006006,5130.3
1.01,Ideal,H,SI1,62.7,56.0,5457,6.37,6.42,4.01,0.9922118380062306,5261.6
1.16,Premium,I,VS1,60.4,59.0,5457,6.89,6.82,4.14,1.0102639296187683,5529.9
1.14,Premium,H,SI1,59.3,59.0,5458,6.8,6.76,4.02,1.0059171597633136,5345.8
1.0,Ideal,E,SI1,61.9,56.0,5458,6.37,6.45,3.97,0.9875968992248062,5500.2
0.91,Ideal,E,SI1,61.9,55.0,5458,6.21,6.23,3.85,0.9967897271268057,5458.0
1.2,Good,I,SI1,64.4,61.0,5458,6.52,6.59,4.22,0.9893778452200304,5392.3
1.18,Premium,G,SI1,62.1,59.0,5458,6.75,6.71,4.18,1.0059612518628913,5719.8
1.14,Premium,H,SI1,61.9,58.0,5458,6.71,6.67,4.14,1.0059970014992503,5387.3
1.14,Very Good,H,SI1,63.1,58.0,5458,6.69,6.6,4.19,1.0136363636363637,5249.5
1.06,Ideal,J,VS2,61.4,56.0,5459,6.55,6.6,4.04,0.9924242424242424,5153.0
1.0,Fair,H,VS1,55.8,60.0,5460,6.66,6.61,3.7,1.0075642965204237,5351.9
1.5,Fair,D,I1,64.7,62.0,5460,7.19,7.04,4.6,1.0213068181818181,5054.6
1.5,Premium,G,SI2,61.7,55.0,5460,7.39,7.32,4.54,1.0095628415300546,6403.9
1.01,Very Good,E,SI1,60.0,60.0,5461,6.43,6.51,3.88,0.9877112135176651,5622.8
1.01,Very Good,E,SI1,62.1,56.0,5461,6.43,6.48,4.01,0.9922839506172838,5447.2
1.06,Ideal,G,SI1,62.9,56.0,5461,6.52,6.49,4.09,1.0046224961479198,5322.3
1.06,Premium,H,SI1,61.0,60.0,5461,6.59,6.56,4.01,1.0045731707317074,5218.0
1.21,Premium,H,VS2,60.8,62.0,5461,6.82,6.78,4.13,1.0058997050147493,6029.7
1.29,Very Good,I,SI1,62.2,58.0,5463,6.94,6.99,4.33,0.9928469241773963,5933.1
1.29,Premium,J,VS1,61.7,59.0,5463,6.93,6.97,4.29,0.994261119081779,5508.8
1.19,Premium,I,SI1,61.3,59.0,5464,6.84,6.79,4.18,1.0073637702503682,5432.1
1.07,Premium,H,SI1,63.0,57.0,5465,6.55,6.44,4.09,1.0170807453416149,5103.3
1.22,Premium,I,SI1,59.0,61.0,5466,7.02,6.98,4.13,1.0057306590257877,5518.5
1.22,Premium,I,SI1,62.2,57.0,5466,6.87,6.79,4.25,1.011782032400589,5559.675
1.22,Premium,I,SI1,62.1,59.0,5466,6.86,6.8,4.24,1.0088235294117647,5472.5
1.22,Premium,H,SI2,60.2,56.0,5466,6.96,6.93,4.18,1.0043290043290043,5627.2
1.05,Premium,H,VS2,62.7,59.0,5468,6.49,6.43,4.05,1.0093312597200623,5359.7
1.05,Premium,H,VS2,59.0,59.0,5468,6.71,6.68,3.95,1.0044910179640718,5473.6
1.02,Premium,H,VS1,62.1,59.0,5469,6.38,6.43,3.98,0.9922239502332815,5676.7
1.14,Ideal,I,SI1,62.3,58.0,5469,6.65,6.7,4.16,0.9925373134328358,5253.4
1.04,Ideal,H,SI1,61.7,56.0,5469,6.51,6.55,4.03,0.9938931297709923,5402.1
1.0,Good,D,SI1,64.9,53.0,5469,6.27,6.3,4.08,0.9952380952380951,5090.2
1.0,Premium,E,SI1,60.8,60.0,5470,6.45,6.42,3.91,1.0046728971962617,5480.9
1.14,Ideal,E,SI2,62.4,57.0,5473,6.64,6.7,4.16,0.9910447761194029,5497.0
1.2,Very Good,G,SI2,60.2,63.0,5474,6.81,6.84,4.11,0.9956140350877193,5396.3
1.2,Premium,I,VS2,62.1,59.0,5474,6.77,6.72,4.19,1.0074404761904763,5362.2
1.01,Fair,G,VS2,66.6,55.0,5475,6.27,6.22,4.16,1.0080385852090032,5104.6
0.9,Very Good,D,VS2,62.3,56.0,5476,6.14,6.18,3.84,0.9935275080906149,4780.3
1.2,Very Good,I,SI1,62.6,57.0,5476,6.74,6.77,4.23,0.9955686853766619,5429.9
1.03,Ideal,E,SI1,62.1,56.0,5476,6.43,6.48,4.01,0.9922839506172838,5380.3
1.03,Ideal,E,SI1,61.3,57.0,5476,6.48,6.51,3.98,0.9953917050691246,5531.9
1.1,Premium,H,SI1,60.7,59.0,5476,6.72,6.7,4.07,1.0029850746268656,5115.1
1.18,Premium,I,VS1,62.6,59.0,5477,6.73,6.71,4.21,1.0029806259314458,5659.5
1.01,Ideal,I,VVS1,61.7,56.0,5478,6.42,6.47,3.98,0.9922720247295209,5730.1
1.01,Very Good,E,SI1,64.1,56.0,5479,6.29,6.35,4.05,0.9905511811023623,5263.0
1.06,Very Good,H,VS2,62.4,56.0,5480,6.49,6.56,4.07,0.989329268292683,5569.3
1.05,Very Good,G,SI1,62.0,56.0,5480,6.47,6.55,4.04,0.9877862595419847,4940.2
0.9,Good,F,VVS2,61.8,63.0,5480,6.14,6.19,3.81,0.9919224555735056,5405.8
1.16,Premium,H,SI1,60.2,59.0,5480,6.84,6.77,4.1,1.0103397341211227,5465.7
1.31,Premium,J,SI1,62.5,55.0,5480,7.05,6.97,4.38,1.011477761836442,5094.5
1.13,Very Good,F,SI1,60.6,60.0,5481,6.67,6.76,4.07,0.9866863905325444,5259.5
1.0,Good,G,SI1,62.2,63.0,5483,6.36,6.41,3.97,0.9921996879875196,5028.8
1.11,Premium,F,SI1,60.1,61.0,5483,6.74,6.64,4.06,1.0150602409638556,5511.4
1.13,Ideal,H,SI1,62.3,56.0,5483,6.69,6.66,4.16,1.0045045045045045,5405.4
1.0,Good,G,VS2,63.7,59.0,5484,6.38,6.33,4.05,1.0078988941548184,5591.333333333334
1.02,Premium,F,SI1,62.9,55.0,5484,6.47,6.41,4.05,1.0093603744149766,5495.3
0.91,Very Good,G,VS2,62.3,59.0,5484,6.13,6.17,3.83,0.993517017828201,4851.0
1.0,Good,G,VS2,63.7,57.0,5484,6.32,6.28,4.01,1.0063694267515924,5683.6
1.0,Good,G,VS2,56.6,61.0,5484,6.65,6.61,3.75,1.006051437216339,5700.9
1.0,Fair,G,VS2,67.6,57.0,5484,6.2,6.13,4.17,1.0114192495921697,5040.9
1.0,Fair,G,VS2,63.7,55.0,5484,6.28,6.21,3.98,1.0112721417069244,5495.0
1.2,Ideal,G,SI2,62.2,56.0,5484,6.84,6.74,4.22,1.0148367952522255,5333.7
1.06,Premium,E,SI1,62.0,61.0,5485,6.55,6.51,4.05,1.0061443932411673,5260.2
1.06,Premium,E,SI1,60.8,58.0,5485,6.59,6.54,3.99,1.007645259938838,5435.7
1.24,Very Good,H,SI2,63.2,55.0,5486,6.88,6.83,4.33,1.007320644216691,5435.2
1.09,Ideal,I,SI1,61.9,55.0,5486,6.66,6.62,4.11,1.0060422960725075,5451.5
1.01,Ideal,F,SI1,62.0,56.0,5486,6.44,6.39,3.98,1.0078247261345854,5567.0
1.01,Good,F,VS2,57.3,62.0,5487,6.63,6.59,3.79,1.0060698027314112,5769.2
1.14,Good,H,SI1,62.8,58.0,5487,6.62,6.67,4.17,0.9925037481259371,5291.3
1.12,Fair,G,VS1,64.8,56.0,5487,6.48,6.52,4.21,0.9938650306748468,6662.8
1.38,Premium,G,SI2,58.3,59.0,5487,7.34,7.27,4.26,1.0096286107290233,5469.7
1.08,Premium,F,SI1,61.0,59.0,5487,6.67,6.57,4.04,1.015220700152207,5514.1
1.3,Fair,J,SI1,66.0,57.1,5488,6.73,6.82,4.45,0.9868035190615836,5605.3
1.0,Premium,D,SI1,61.3,54.0,5488,6.39,6.37,3.91,1.0031397174254317,5510.9
1.0,Premium,D,SI1,59.5,60.0,5488,6.49,6.42,3.84,1.0109034267912773,5419.8
1.0,Premium,D,SI1,62.1,58.0,5488,6.45,6.34,3.97,1.0173501577287067,5603.6
1.0,Premium,D,SI1,61.5,60.0,5488,6.38,6.34,3.91,1.0063091482649842,5444.5
1.0,Premium,D,SI1,62.1,61.0,5488,6.32,6.3,3.92,1.0031746031746032,5463.4
1.0,Ideal,D,SI1,61.7,57.0,5489,6.39,6.42,3.95,0.9953271028037383,5597.3
1.21,Ideal,J,SI1,62.7,55.0,5489,6.84,6.79,4.27,1.0073637702503682,4457.6
1.21,Premium,J,VS1,60.0,60.0,5489,6.95,6.88,4.15,1.0101744186046513,5144.3
1.2,Very Good,I,SI2,63.7,56.0,5490,6.66,6.71,4.26,0.992548435171386,5203.5
1.23,Good,H,SI1,63.7,59.0,5490,6.76,6.71,4.29,1.007451564828614,5803.9
1.06,Very Good,F,SI1,59.6,60.0,5491,6.61,6.68,3.96,0.9895209580838324,5603.3
1.06,Very Good,F,SI1,58.8,57.0,5491,6.67,6.76,3.95,0.9866863905325444,5321.3
1.03,Ideal,D,SI2,60.5,58.0,5491,6.52,6.58,3.96,0.9908814589665653,5438.3
1.03,Premium,D,SI1,61.8,57.0,5491,6.53,6.49,4.02,1.0061633281972264,5668.2
1.03,Ideal,E,SI2,61.7,55.0,5491,6.52,6.46,4.01,1.0092879256965943,4334.8
1.05,Good,H,VS2,63.7,58.0,5492,6.4,6.45,4.09,0.9922480620155039,5433.3
1.02,Ideal,E,SI1,60.5,56.0,5493,6.57,6.53,3.96,1.006125574272588,5493.0
1.05,Very Good,E,SI1,62.2,56.0,5494,6.49,6.56,4.06,0.989329268292683,5586.9
1.2,Ideal,E,SI2,61.1,55.0,5494,6.9,6.87,4.21,1.0043668122270744,5758.2
1.04,Ideal,F,SI1,61.3,56.0,5495,6.51,6.55,4.0,0.9938931297709923,5855.4
1.11,Ideal,H,SI2,61.2,56.0,5496,6.7,6.69,4.1,1.0014947683109119,4680.6
1.09,Ideal,G,SI1,62.4,56.0,5496,6.57,6.61,4.11,0.9939485627836611,5444.4
1.02,Good,D,SI1,63.3,58.0,5497,6.35,6.39,4.03,0.9937402190923318,5456.5
1.19,Ideal,E,SI2,61.9,56.0,5497,6.8,6.84,4.22,0.9941520467836257,5589.3
1.02,Good,D,SI1,63.5,61.0,5497,6.27,6.35,4.01,0.9874015748031496,5463.8
1.24,Very Good,I,SI2,61.6,59.0,5497,6.87,6.9,4.24,0.9956521739130434,5150.4
1.01,Very Good,G,SI1,62.9,58.0,5497,6.35,6.4,4.01,0.9921874999999999,5238.6
1.01,Ideal,G,SI1,61.1,58.0,5497,6.43,6.49,3.95,0.9907550077041601,5345.4
1.01,Good,G,VS2,62.0,61.0,5497,6.29,6.38,3.93,0.9858934169278997,5532.8
1.03,Very Good,D,SI1,62.6,58.0,5498,6.44,6.49,4.05,0.9922958397534669,5673.6
1.07,Ideal,H,SI1,62.1,56.0,5498,6.53,6.58,4.07,0.9924012158054711,5269.8
1.07,Premium,H,VS2,62.4,59.0,5498,6.53,6.46,4.05,1.0108359133126936,5493.9
1.01,Very Good,E,SI1,62.9,60.0,5499,6.35,6.43,4.02,0.9875583203732504,5288.9
1.01,Good,E,SI1,63.3,55.0,5499,6.37,6.42,4.05,0.9922118380062306,5284.9
1.01,Very Good,E,SI1,62.8,57.0,5499,6.37,6.41,4.01,0.9937597503900156,5481.4
1.01,Very Good,E,SI1,62.9,58.0,5499,6.35,6.41,4.01,0.9906396255850233,5533.8
1.25,Premium,J,VS1,62.0,58.0,5500,6.89,6.92,4.28,0.9956647398843931,5440.1
1.0,Premium,E,SI1,61.6,59.0,5500,6.38,6.41,3.94,0.9953198127925117,5570.4
1.0,Good,G,VS2,63.3,60.0,5500,6.29,6.37,4.01,0.9874411302982732,5623.5
1.25,Very Good,I,SI1,58.9,58.0,5500,7.04,7.08,4.16,0.9943502824858756,5547.2
1.02,Very Good,F,SI1,59.8,58.0,5500,6.49,6.55,3.9,0.9908396946564886,5515.7
1.14,Ideal,H,SI1,62.3,56.0,5501,6.72,6.69,4.18,1.0044843049327354,5440.3
1.01,Good,D,SI1,57.6,60.0,5501,6.59,6.64,3.81,0.9924698795180723,5491.3
1.01,Fair,F,VS2,65.5,62.0,5501,6.19,6.23,4.07,0.9935794542536116,5651.4
1.11,Ideal,D,SI2,62.2,57.0,5501,6.66,6.62,4.12,1.0060422960725075,5482.3
0.9,Very Good,H,VS2,62.6,59.0,5502,6.07,6.16,3.83,0.9853896103896104,4256.5
1.21,Premium,I,VS2,62.2,59.0,5502,6.79,6.85,4.24,0.9912408759124088,5551.5
1.22,Ideal,H,SI2,61.0,57.0,5502,6.88,6.93,4.2,0.9927849927849928,5392.3
1.22,Ideal,H,SI2,61.7,56.0,5502,6.87,6.93,4.26,0.9913419913419914,5542.0
1.04,Premium,F,SI1,61.5,59.0,5504,6.54,6.46,4.0,1.0123839009287925,5322.7
1.12,Very Good,G,SI2,61.2,58.0,5504,6.65,6.69,4.08,0.9940209267563528,4980.1
0.9,Very Good,F,VVS2,61.0,63.0,5504,6.13,6.09,3.73,1.006568144499179,5516.0
1.22,Ideal,J,VS1,60.8,57.0,5504,6.85,6.89,4.18,0.9941944847605225,5556.4
1.23,Premium,J,VS2,61.9,55.0,5504,6.94,6.88,4.28,1.0087209302325582,5201.5
1.19,Premium,D,SI2,58.8,58.0,5504,7.04,6.9,4.1,1.0202898550724637,4330.2
1.19,Ideal,D,SI2,60.4,55.0,5504,6.91,6.89,4.17,1.002902757619739,5568.5
1.05,Ideal,G,VS2,61.1,57.0,5504,6.55,6.52,3.99,1.0046012269938651,6278.9
1.46,Fair,G,SI2,64.6,54.0,5504,7.11,7.03,4.57,1.0113798008534851,5980.3
1.26,Premium,I,SI1,60.9,58.0,5504,6.99,6.94,4.24,1.0072046109510087,5622.6
1.0,Good,F,VS2,63.4,56.0,5505,6.27,6.35,4.0,0.9874015748031496,5736.6
1.0,Very Good,F,VS2,61.9,59.0,5505,6.34,6.38,3.94,0.9937304075235109,5635.8
1.02,Ideal,H,SI1,59.8,58.0,5505,6.56,6.58,3.93,0.9969604863221884,5196.4
1.02,Premium,G,VS2,62.7,58.0,5506,6.44,6.36,4.01,1.0125786163522013,5489.62
